ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Total_Bin_Size	Enh_Bin_Size	Rand_Bind_Size	TotalPeaks	PeakOverlap	PeakOverlap_Rand
ENCFF443WEJ	MCF-7	ZHX2	HepG2	2959575	15836	25000	8928	647	54
ENCFF445CZX	HepG2	CHCHD3	HepG2	2959575	15836	25000	7207	680	63
ENCFF445FCL	HepG2	HINFP	HepG2	2959575	15836	25000	14281	2716	114
ENCFF445RVR	HepG2	BRCA1	HepG2	2959575	15836	25000	2052	150	14
ENCFF449JMB	K562	HIVEP1	HepG2	2959575	15836	25000	4463	260	47
ENCFF450BWT	HepG2	ZNF674	HepG2	2959575	15836	25000	5058	498	28
ENCFF451IBG	HepG2	ZNF567	HepG2	2959575	15836	25000	10271	1877	68
ENCFF451LLC	K562	ZNF83	HepG2	2959575	15836	25000	11163	717	93
ENCFF451VTH	HepG2	ZNF276	HepG2	2959575	15836	25000	10720	1900	91
ENCFF453MMH	K562	KLF13	HepG2	2959575	15836	25000	9106	411	82
ENCFF453UVV	HepG2	LCOR	HepG2	2959575	15836	25000	36736	8713	311
ENCFF453YPR	HepG2	SOX13	HepG2	2959575	15836	25000	49065	10432	419
ENCFF455PZT	HepG2	BAZ2A	HepG2	2959575	15836	25000	18828	4020	147
ENCFF455TXX	HepG2	ZNF546	HepG2	2959575	15836	25000	11514	1431	87
ENCFF455YMK	HepG2	SNRNP70	HepG2	2959575	15836	25000	301	12	0
ENCFF456EDK	HepG2	CENPBD1	HepG2	2959575	15836	25000	2723	475	25
ENCFF456FTV	MCF-7	POLR2A	HepG2	2959575	15836	25000	23552	724	183
ENCFF456USL	K562	CEBPG	HepG2	2959575	15836	25000	40381	1433	366
ENCFF457BJI	HepG2	RBM22	HepG2	2959575	15836	25000	35730	2710	279
ENCFF458FBS	HepG2	ZNF786	HepG2	2959575	15836	25000	10271	1945	74
ENCFF458IBK	HepG2	ZBTB44	HepG2	2959575	15836	25000	5282	812	43
ENCFF458PBB	HepG2	MAFK	HepG2	2959575	15836	25000	46307	2278	409
ENCFF458VJS	HepG2	TRIM22	HepG2	2959575	15836	25000	1261	11	13
ENCFF460DRP	HepG2	ZSCAN25	HepG2	2959575	15836	25000	20244	3851	140
ENCFF462RVE	HepG2	ZNF782	HepG2	2959575	15836	25000	11696	1759	83
ENCFF463GXC	HepG2	ATF6	HepG2	2959575	15836	25000	5168	1045	44
ENCFF463QUS	HepG2	HNRNPLL	HepG2	2959575	15836	25000	27354	1400	217
ENCFF464GFC	MCF-7	SPDEF	HepG2	2959575	15836	25000	22791	1573	169
ENCFF464WKR	HepG2	ZNF597	HepG2	2959575	15836	25000	1368	119	9
ENCFF466PKS	K562	ZNF766	HepG2	2959575	15836	25000	27026	1304	223
ENCFF467WXB	HepG2	SP140L	HepG2	2959575	15836	25000	6804	1752	64
ENCFF468WZL	HepG2	ZNF530	HepG2	2959575	15836	25000	1826	155	8
ENCFF469DNJ	A549	RNF2	HepG2	2959575	15836	25000	4492	64	35
ENCFF469JVY	HepG2	DNMT3B	HepG2	2959575	15836	25000	9533	2491	74
ENCFF470CSE	K562	CBX1	HepG2	2959575	15836	25000	14600	484	103
ENCFF472DLA	HepG2	XBP1	HepG2	2959575	15836	25000	3996	659	29
ENCFF473NCJ	K562	RERE	HepG2	2959575	15836	25000	3007	119	18
ENCFF473UHQ	MCF-7	PAX8	HepG2	2959575	15836	25000	2663	83	14
ENCFF475HLY	HepG2	TEF	HepG2	2959575	15836	25000	7952	1400	66
ENCFF477JRZ	HepG2	STAG1	HepG2	2959575	15836	25000	55855	4495	493
ENCFF477OUI	HepG2	ARID5B	HepG2	2959575	15836	25000	58736	11376	496
ENCFF478LQC	K562	MTA2	HepG2	2959575	15836	25000	14735	698	105
ENCFF478MAJ	K562	MTF1	HepG2	2959575	15836	25000	1841	98	15
ENCFF479SOJ	K562	RB1	HepG2	2959575	15836	25000	24353	754	222
ENCFF480XAU	MCF-7	HDGF	HepG2	2959575	15836	25000	2232	106	15
ENCFF481VPQ	HepG2	YEATS2	HepG2	2959575	15836	25000	21210	4347	174
ENCFF482BEV	HepG2	ATF5	HepG2	2959575	15836	25000	5721	944	54
ENCFF482JEG	HepG2	NFATC3	HepG2	2959575	15836	25000	6610	1143	35
ENCFF482QHM	HepG2	ZBTB39	HepG2	2959575	15836	25000	9856	2388	77
ENCFF482XKY	HepG2	ZNF781	HepG2	2959575	15836	25000	12724	2396	109
ENCFF485CTI	HepG2	DR1	HepG2	2959575	15836	25000	12479	1469	104
ENCFF485SII	HepG2	POLR2G	HepG2	2959575	15836	25000	39814	6025	334
ENCFF486BXB	A549	SREBF1	HepG2	2959575	15836	25000	2486	263	22
ENCFF486IUH	A549	ELK1	HepG2	2959575	15836	25000	443	25	5
ENCFF486LNN	HepG2	CBX5	HepG2	2959575	15836	25000	18394	4370	156
ENCFF486MHG	HepG2	PRDM15	HepG2	2959575	15836	25000	12589	1791	82
ENCFF486PIE	HepG2	ZNF333	HepG2	2959575	15836	25000	10992	1266	85
ENCFF488DML	HepG2	ELF4	HepG2	2959575	15836	25000	10824	2129	82
ENCFF488OTN	K562	KLF16	HepG2	2959575	15836	25000	17866	748	159
ENCFF488VNT	MCF-7	SUZ12	HepG2	2959575	15836	25000	5161	135	35
ENCFF489IWB	MCF-7	NFIB	HepG2	2959575	15836	25000	22217	919	169
ENCFF489SJO	HepG2	NFIL3	HepG2	2959575	15836	25000	40165	9257	325
ENCFF490TYP	HepG2	HMGA1	HepG2	2959575	15836	25000	133	39	0
ENCFF491EEI	K562	FOXP1	HepG2	2959575	15836	25000	12571	551	115
ENCFF491UBF	K562	PTRF	HepG2	2959575	15836	25000	3929	262	33
ENCFF492BXK	HepG2	ARID4B	HepG2	2959575	15836	25000	52076	9507	432
ENCFF492FGH	HepG2	MTERF2	HepG2	2959575	15836	25000	9099	1410	83
ENCFF493DXA	K562	MAFG	HepG2	2959575	15836	25000	41965	1159	365
ENCFF493LZB	K562	ZNF695	HepG2	2959575	15836	25000	1697	104	17
ENCFF493UFO	HepG2	MED1	HepG2	2959575	15836	25000	42869	10280	335
ENCFF494FXL	HepG2	KLF13	HepG2	2959575	15836	25000	5056	575	38
ENCFF495BPY	K562	ZHX1	HepG2	2959575	15836	25000	3399	174	18
ENCFF496HIK	HepG2	ZNF646	HepG2	2959575	15836	25000	11477	2434	96
ENCFF496PIQ	K562	GTF3C2	HepG2	2959575	15836	25000	2052	61	16
ENCFF496SMN	HepG2	PCBP1	HepG2	2959575	15836	25000	11643	751	84
ENCFF496YJC	K562	BCLAF1	HepG2	2959575	15836	25000	2094	108	14
ENCFF497ISV	K562	GATA2	HepG2	2959575	15836	25000	11454	559	90
ENCFF497OQD	K562	FOXA1	HepG2	2959575	15836	25000	1013	101	8
ENCFF497RWP	HepG2	ZNF707	HepG2	2959575	15836	25000	6206	846	38
ENCFF497SIC	HepG2	FOSL1	HepG2	2959575	15836	25000	8687	2594	56
ENCFF499KOY	HepG2	ZBTB43	HepG2	2959575	15836	25000	18049	4898	155
ENCFF500BWO	K562	PURB	HepG2	2959575	15836	25000	381	11	5
ENCFF501HSY	HepG2	ZNF75D	HepG2	2959575	15836	25000	2464	198	21
ENCFF501XJP	K562	TEAD4	HepG2	2959575	15836	25000	35992	1615	295
ENCFF502QZR	HepG2	MTF1	HepG2	2959575	15836	25000	4319	469	37
ENCFF502SCY	HepG2	CC2D1A	HepG2	2959575	15836	25000	4458	952	33
ENCFF503IOR	HepG2	TRAFD1	HepG2	2959575	15836	25000	5505	1147	44
ENCFF503UTF	HepG2	ZNF563	HepG2	2959575	15836	25000	19893	2186	165
ENCFF504CCV	HepG2	CCAR2	HepG2	2959575	15836	25000	2666	821	18
ENCFF505AEY	HepG2	ZSCAN20	HepG2	2959575	15836	25000	10225	1447	74
ENCFF505INE	K562	DMTF1	HepG2	2959575	15836	25000	5159	211	52
ENCFF505RNR	K562	HNRNPK	HepG2	2959575	15836	25000	12337	116	97
ENCFF507JZI	A549	NR5A2	HepG2	2959575	15836	25000	21312	2535	149
ENCFF507RLU	A549	EHF	HepG2	2959575	15836	25000	6251	988	37
ENCFF509GED	HepG2	SMYD3	HepG2	2959575	15836	25000	11985	3134	104
ENCFF509LCC	HepG2	NONO	HepG2	2959575	15836	25000	21037	2254	151
ENCFF509ZLE	K562	GATA1	HepG2	2959575	15836	25000	4602	246	41
ENCFF510QJE	HepG2	MBD1	HepG2	2959575	15836	25000	13996	3135	108
ENCFF510SAT	HepG2	NR5A1	HepG2	2959575	15836	25000	29361	7194	234
ENCFF511SKA	A549	SMC3	HepG2	2959575	15836	25000	40216	1828	348
ENCFF514IUU	HepG2	ZNF770	HepG2	2959575	15836	25000	44115	4815	364
ENCFF515GUE	K562	CHAMP1	HepG2	2959575	15836	25000	12923	390	102
ENCFF515LWL	K562	ZNF217	HepG2	2959575	15836	25000	544	22	4
ENCFF516ZWP	K562	FOXK1	HepG2	2959575	15836	25000	7651	337	67
ENCFF517FAL	HepG2	HMG20B	HepG2	2959575	15836	25000	13132	4350	111
ENCFF517TKD	A549	GATA3	HepG2	2959575	15836	25000	23088	2555	200
ENCFF518EGY	K562	ELF4	HepG2	2959575	15836	25000	9973	379	72
ENCFF518SJY	K562	IFI16	HepG2	2959575	15836	25000	1570	122	15
ENCFF518ZKO	HepG2	ZNF350	HepG2	2959575	15836	25000	27017	5172	202
ENCFF519CXF	K562	CTCF	HepG2	2959575	15836	25000	49773	1037	467
ENCFF519NHL	HepG2	ZFP90	HepG2	2959575	15836	25000	17816	3244	109
ENCFF519VZH	MCF-7	FOS	HepG2	2959575	15836	25000	57105	2483	473
ENCFF520POQ	A549	ATOH8	HepG2	2959575	15836	25000	7015	975	52
ENCFF521AKL	HepG2	EZH2	HepG2	2959575	15836	25000	5934	26	47
ENCFF522HZT	K562	CBX8	HepG2	2959575	15836	25000	4034	34	41
ENCFF524CCS	HepG2	ZNF382	HepG2	2959575	15836	25000	366	47	1
ENCFF524ZER	K562	MGA	HepG2	2959575	15836	25000	33606	1478	286
ENCFF525EGX	A549	RAD21	HepG2	2959575	15836	25000	56127	2841	487
ENCFF525SCQ	HepG2	REXO4	HepG2	2959575	15836	25000	3037	292	16
ENCFF525XXS	K562	KHSRP	HepG2	2959575	15836	25000	4099	196	34
ENCFF527MLG	K562	TRIM24	HepG2	2959575	15836	25000	31852	1345	269
ENCFF528IDR	K562	ARID4B	HepG2	2959575	15836	25000	5276	259	39
ENCFF528SIV	K562	ZC3H11A	HepG2	2959575	15836	25000	2493	122	19
ENCFF529NGU	HepG2	HMGXB4	HepG2	2959575	15836	25000	31084	4762	250
ENCFF532IPJ	MCF-7	NFRKB	HepG2	2959575	15836	25000	821	2	10
ENCFF532RTY	HepG2	NR3C1	HepG2	2959575	15836	25000	194	9	1
ENCFF532VPN	K562	CREBBP	HepG2	2959575	15836	25000	800	14	9
ENCFF535BYF	HepG2	ZNF577	HepG2	2959575	15836	25000	1960	224	13
ENCFF536DJU	HepG2	ARID3A	HepG2	2959575	15836	25000	22111	6112	163
ENCFF536WBT	K562	RAD51	HepG2	2959575	15836	25000	16159	730	137
ENCFF536WWR	MCF-7	KLF4	HepG2	2959575	15836	25000	9356	435	80
ENCFF537HHU	K562	ZSCAN32	HepG2	2959575	15836	25000	4499	248	40
ENCFF537RNU	K562	SAFB	HepG2	2959575	15836	25000	6179	102	66
ENCFF538ACI	K562	RBFOX2	HepG2	2959575	15836	25000	50598	1660	372
ENCFF540QPM	K562	XRCC4	HepG2	2959575	15836	25000	31	1	0
ENCFF541FQS	HepG2	ZNF326	HepG2	2959575	15836	25000	1845	344	10
ENCFF542HJS	K562	DPF2	HepG2	2959575	15836	25000	48536	2537	399
ENCFF542SUS	HepG2	REL	HepG2	2959575	15836	25000	9326	980	69
ENCFF543CJD	HepG2	ZNF48	HepG2	2959575	15836	25000	34588	5557	292
ENCFF543GET	K562	CBFA2T2	HepG2	2959575	15836	25000	29834	1201	235
ENCFF544WSX	HepG2	DBP	HepG2	2959575	15836	25000	5100	656	29
ENCFF545WAL	K562	ZNF318	HepG2	2959575	15836	25000	1175	76	11
ENCFF546OSE	HepG2	MEIS1	HepG2	2959575	15836	25000	17724	4175	129
ENCFF548ZQR	HepG2	FOXJ3	HepG2	2959575	15836	25000	21134	6704	175
ENCFF549NPY	K562	ZFPM2	HepG2	2959575	15836	25000	2429	120	21
ENCFF550VES	HepG2	ZNF574	HepG2	2959575	15836	25000	36374	6239	260
ENCFF551CCD	HepG2	MBD4	HepG2	2959575	15836	25000	5286	2211	40
ENCFF551WCN	HepG2	NACC2	HepG2	2959575	15836	25000	18088	5082	145
ENCFF552XOP	HepG2	JDP2	HepG2	2959575	15836	25000	1733	307	11
ENCFF553IUR	K562	ASH1L	HepG2	2959575	15836	25000	6139	245	43
ENCFF554KYQ	HepG2	SNAPC5	HepG2	2959575	15836	25000	7111	1505	54
ENCFF555IKI	K562	KAT7	HepG2	2959575	15836	25000	14382	560	140
ENCFF556EWI	HepG2	U2AF2	HepG2	2959575	15836	25000	3132	375	26
ENCFF556SMM	K562	ATF3	HepG2	2959575	15836	25000	57646	2449	487
ENCFF559MTF	K562	MXD1	HepG2	2959575	15836	25000	3076	142	35
ENCFF560NWT	HepG2	ZSCAN30	HepG2	2959575	15836	25000	6115	1132	49
ENCFF560UGR	K562	ZKSCAN1	HepG2	2959575	15836	25000	13649	523	114
ENCFF561XGT	HepG2	NFIA	HepG2	2959575	15836	25000	28897	6401	229
ENCFF562XKK	K562	MIER1	HepG2	2959575	15836	25000	8024	274	75
ENCFF562YSV	HepG2	JUND	HepG2	2959575	15836	25000	41549	4671	346
ENCFF563KSY	HepG2	MIER3	HepG2	2959575	15836	25000	21908	6144	186
ENCFF563MHZ	MCF-7	FOXM1	HepG2	2959575	15836	25000	9344	757	76
ENCFF563WUP	K562	TOE1	HepG2	2959575	15836	25000	21468	1027	169
ENCFF563ZJM	K562	KLF6	HepG2	2959575	15836	25000	7763	472	80
ENCFF564KIU	K562	GTF2E2	HepG2	2959575	15836	25000	16083	793	113
ENCFF564QOL	K562	TARDBP	HepG2	2959575	15836	25000	8564	290	74
ENCFF565XMS	MCF-7	DDX20	HepG2	2959575	15836	25000	2321	68	12
ENCFF566CTX	K562	MYC	HepG2	2959575	15836	25000	14750	715	134
ENCFF566KDV	MCF-7	ZNF592	HepG2	2959575	15836	25000	531	39	5
ENCFF566PBY	HepG2	CBX1	HepG2	2959575	15836	25000	9740	1931	66
ENCFF566PRZ	K562	EGR1	HepG2	2959575	15836	25000	42532	1337	348
ENCFF567CJH	A549	YY1	HepG2	2959575	15836	25000	17136	1296	128
ENCFF567CPM	K562	FOXJ3	HepG2	2959575	15836	25000	1485	84	11
ENCFF567JIZ	HepG2	PPARG	HepG2	2959575	15836	25000	25651	7147	196
ENCFF567KLR	A549	NR3C1	HepG2	2959575	15836	25000	7929	1262	44
ENCFF567QWP	HepG2	FOXM1	HepG2	2959575	15836	25000	2570	247	21
ENCFF569JWM	MCF-7	PML	HepG2	2959575	15836	25000	11625	449	85
ENCFF569TJP	K562	ZNF239	HepG2	2959575	15836	25000	6419	339	47
ENCFF569ZCY	MCF-7	JUND	HepG2	2959575	15836	25000	14660	1246	101
ENCFF571VYR	MCF-7	SREBF1	HepG2	2959575	15836	25000	7842	406	63
ENCFF574LUU	HepG2	KDM5A	HepG2	2959575	15836	25000	16182	1457	116
ENCFF576UBB	MCF-7	CSDE1	HepG2	2959575	15836	25000	919	17	15
ENCFF577LSK	K562	BRF1	HepG2	2959575	15836	25000	214	1	1
ENCFF581GZR	HepG2	ZNF687	HepG2	2959575	15836	25000	84561	9092	664
ENCFF581MLB	K562	FUS	HepG2	2959575	15836	25000	2914	37	23
ENCFF582HAZ	HepG2	LIN54	HepG2	2959575	15836	25000	40149	7818	329
ENCFF583XAW	K562	MCM3	HepG2	2959575	15836	25000	1791	34	22
ENCFF583ZWV	HepG2	ZC3H13	HepG2	2959575	15836	25000	17457	2304	129
ENCFF584QFY	K562	ETV6	HepG2	2959575	15836	25000	2511	155	18
ENCFF585SZT	HepG2	ATAD3A	HepG2	2959575	15836	25000	1849	210	25
ENCFF587BZB	MCF-7	CHD1	HepG2	2959575	15836	25000	9926	462	75
ENCFF588CXX	K562	ZBTB9	HepG2	2959575	15836	25000	14802	743	133
ENCFF588GNU	K562	CEBPZ	HepG2	2959575	15836	25000	1498	38	10
ENCFF588QRH	K562	ESRRA	HepG2	2959575	15836	25000	29547	1490	232
ENCFF588WBI	HepG2	ARNTL	HepG2	2959575	15836	25000	20385	5129	169
ENCFF589GHP	HepG2	MIER2	HepG2	2959575	15836	25000	15988	4044	137
ENCFF591XXC	HepG2	SP2	HepG2	2959575	15836	25000	879	27	2
ENCFF592DOR	HepG2	ZBTB20	HepG2	2959575	15836	25000	18795	5177	154
ENCFF592NJN	K562	TFE3	HepG2	2959575	15836	25000	22693	466	200
ENCFF593EOW	A549	USF2	HepG2	2959575	15836	25000	11932	757	90
ENCFF593ZJA	A549	ZBTB33	HepG2	2959575	15836	25000	11320	1305	88
ENCFF594DAV	HepG2	ZSCAN12	HepG2	2959575	15836	25000	6690	1080	59
ENCFF594JNI	HepG2	ZUFSP	HepG2	2959575	15836	25000	544	52	4
ENCFF594YBN	MCF-7	CLOCK	HepG2	2959575	15836	25000	7440	599	56
ENCFF595TJC	HepG2	KDM5B	HepG2	2959575	15836	25000	28654	3519	226
ENCFF596HNP	K562	ZNF143	HepG2	2959575	15836	25000	7614	296	59
ENCFF598BZD	A549	MYC	HepG2	2959575	15836	25000	9505	766	79
ENCFF598CBU	HepG2	DMTF1	HepG2	2959575	15836	25000	3762	703	27
ENCFF598QRD	HepG2	CBX2	HepG2	2959575	15836	25000	2674	79	17
ENCFF598VGY	K562	STAT6	HepG2	2959575	15836	25000	5822	233	54
ENCFF599CBB	K562	RLF	HepG2	2959575	15836	25000	10657	422	93
ENCFF599FYT	MCF-7	CREB1	HepG2	2959575	15836	25000	41640	1436	334
ENCFF599KZZ	HepG2	MXI1	HepG2	2959575	15836	25000	25419	4851	207
ENCFF600JNK	HepG2	ELF3	HepG2	2959575	15836	25000	39395	8760	313
ENCFF600KEF	K562	BMI1	HepG2	2959575	15836	25000	2855	109	28
ENCFF601LMD	K562	HOMEZ	HepG2	2959575	15836	25000	2449	141	26
ENCFF603EAX	K562	MYNN	HepG2	2959575	15836	25000	942	50	11
ENCFF603NUV	HepG2	E2F8	HepG2	2959575	15836	25000	31348	7005	255
ENCFF603PUS	HepG2	EGR1	HepG2	2959575	15836	25000	41008	6971	321
ENCFF604LXR	K562	ETV5	HepG2	2959575	15836	25000	17026	925	125
ENCFF604RBX	K562	ZNF354C	HepG2	2959575	15836	25000	5614	67	61
ENCFF604THW	HepG2	ZNF121	HepG2	2959575	15836	25000	33609	3632	278
ENCFF605GXY	HepG2	FOXK1	HepG2	2959575	15836	25000	26587	6475	220
ENCFF609HVM	MCF-7	ZNF687	HepG2	2959575	15836	25000	18658	1291	128
ENCFF610WQK	HepG2	BORCS8-MEF2B	HepG2	2959575	15836	25000	21931	3514	181
ENCFF611FIV	HepG2	NFIC	HepG2	2959575	15836	25000	17257	6525	124
ENCFF611FTI	K562	HDAC8	HepG2	2959575	15836	25000	2101	187	24
ENCFF611WRQ	MCF-7	ZNF331	HepG2	2959575	15836	25000	2282	94	21
ENCFF612MNU	HepG2	ZNF511	HepG2	2959575	15836	25000	17924	5003	148
ENCFF612MQA	HepG2	ZNF260	HepG2	2959575	15836	25000	1501	181	11
ENCFF612NCS	HepG2	ZNF256	HepG2	2959575	15836	25000	7564	1162	50
ENCFF612ZUY	HepG2	CTCF	HepG2	2959575	15836	25000	43696	1344	377
ENCFF614IBI	K562	HLTF	HepG2	2959575	15836	25000	10577	386	77
ENCFF615AKB	K562	HMGN3	HepG2	2959575	15836	25000	18214	607	165
ENCFF615OJH	HepG2	SETDB1	HepG2	2959575	15836	25000	2486	308	21
ENCFF615SJG	HepG2	CCDC6	HepG2	2959575	15836	25000	18720	3709	160
ENCFF616FXO	HepG2	ZNF483	HepG2	2959575	15836	25000	16945	3989	133
ENCFF618JNX	MCF-7	SMARCA5	HepG2	2959575	15836	25000	11116	498	73
ENCFF618JPG	HepG2	ZNF615	HepG2	2959575	15836	25000	6447	1353	54
ENCFF618NTX	HepG2	ZNF800	HepG2	2959575	15836	25000	19804	3058	144
ENCFF619GRL	HepG2	IRF3	HepG2	2959575	15836	25000	713	40	3
ENCFF620CHN	HepG2	DMAP1	HepG2	2959575	15836	25000	27583	5906	222
ENCFF620OUT	HepG2	NFE2L1	HepG2	2959575	15836	25000	4125	595	29
ENCFF620YHG	HepG2	MTF2	HepG2	2959575	15836	25000	10487	901	75
ENCFF621FPC	K562	HDGF	HepG2	2959575	15836	25000	10289	612	74
ENCFF621IOC	HepG2	ZNF83	HepG2	2959575	15836	25000	6865	909	43
ENCFF622FUC	HepG2	ZNF503	HepG2	2959575	15836	25000	18555	5487	141
ENCFF622GUA	HepG2	DNMT1	HepG2	2959575	15836	25000	8871	981	69
ENCFF623COM	HepG2	ZNF644	HepG2	2959575	15836	25000	24206	6840	200
ENCFF623DVC	HepG2	ZNF331	HepG2	2959575	15836	25000	32591	7608	260
ENCFF623HZY	HepG2	ZNF558	HepG2	2959575	15836	25000	12778	1554	103
ENCFF624CRN	MCF-7	MAX	HepG2	2959575	15836	25000	38359	2092	293
ENCFF624HJF	HepG2	SREBF1	HepG2	2959575	15836	25000	2839	441	28
ENCFF624JML	HepG2	ZNF146	HepG2	2959575	15836	25000	26439	1068	197
ENCFF624RGO	HepG2	ETV4	HepG2	2959575	15836	25000	21807	5751	164
ENCFF624TVT	HepG2	ZNF44	HepG2	2959575	15836	25000	9845	1934	66
ENCFF624UXU	HepG2	ZHX1	HepG2	2959575	15836	25000	14364	3124	103
ENCFF625DDW	HepG2	ZNF878	HepG2	2959575	15836	25000	15451	4252	106
ENCFF625QHR	K562	NEUROD1	HepG2	2959575	15836	25000	14167	841	119
ENCFF625WYP	HepG2	RREB1	HepG2	2959575	15836	25000	22574	6160	189
ENCFF627BHP	HepG2	AGO1	HepG2	2959575	15836	25000	13446	834	111
ENCFF627DJP	K562	POLR3A	HepG2	2959575	15836	25000	1460	29	15
ENCFF627DNU	HepG2	ZNF20	HepG2	2959575	15836	25000	4676	553	36
ENCFF627PLM	K562	RCOR1	HepG2	2959575	15836	25000	45428	1986	365
ENCFF628ZKC	HepG2	ZNF451	HepG2	2959575	15836	25000	12847	1918	102
ENCFF629EAD	K562	ZNF41	HepG2	2959575	15836	25000	4869	302	40
ENCFF630HYZ	HepG2	KMT2B	HepG2	2959575	15836	25000	22040	3961	174
ENCFF632APE	HepG2	SMAD4	HepG2	2959575	15836	25000	44655	9521	363
ENCFF632NSF	HepG2	ZNF430	HepG2	2959575	15836	25000	22400	4451	163
ENCFF632PBR	HepG2	SKIL	HepG2	2959575	15836	25000	15851	4501	118
ENCFF634TZG	A549	HOXB5	HepG2	2959575	15836	25000	10528	1293	76
ENCFF635XBX	HepG2	PHF20	HepG2	2959575	15836	25000	17633	1886	147
ENCFF637PFI	K562	MYBL2	HepG2	2959575	15836	25000	4916	194	32
ENCFF637SIR	K562	IKZF1	HepG2	2959575	15836	25000	47714	2096	358
ENCFF639APT	HepG2	ARHGAP35	HepG2	2959575	15836	25000	10186	1389	73
ENCFF641ZFM	A549	HOXB13	HepG2	2959575	15836	25000	8246	1205	49
ENCFF642BLI	HepG2	HIC2	HepG2	2959575	15836	25000	18030	4591	143
ENCFF642XRH	HepG2	PCBP2	HepG2	2959575	15836	25000	3960	254	33
ENCFF642ZYO	K562	CCNT2	HepG2	2959575	15836	25000	22028	840	178
ENCFF643AUL	K562	ZNF639	HepG2	2959575	15836	25000	26486	1339	241
ENCFF643FQU	HepG2	ZBTB1	HepG2	2959575	15836	25000	1930	257	14
ENCFF643LFY	HepG2	SIX4	HepG2	2959575	15836	25000	13846	4296	124
ENCFF643XUN	HepG2	FBXL19	HepG2	2959575	15836	25000	14036	3102	111
ENCFF644EPI	HepG2	KMT2A	HepG2	2959575	15836	25000	23021	3735	169
ENCFF645BZY	HepG2	ZNF784	HepG2	2959575	15836	25000	14713	2709	118
ENCFF645IVF	K562	CHCHD3	HepG2	2959575	15836	25000	2287	105	19
ENCFF645VCZ	HepG2	ZNF446	HepG2	2959575	15836	25000	9847	873	75
ENCFF647CDO	HepG2	BRF2	HepG2	2959575	15836	25000	10803	2117	99
ENCFF647OBG	HepG2	MEIS2	HepG2	2959575	15836	25000	20927	4648	151
ENCFF647VJL	HepG2	HOXD1	HepG2	2959575	15836	25000	13894	3150	111
ENCFF648ORA	K562	ZNF281	HepG2	2959575	15836	25000	40325	1875	320
ENCFF648UJW	K562	CLOCK	HepG2	2959575	15836	25000	1934	121	22
ENCFF649UCX	K562	ZNF354B	HepG2	2959575	15836	25000	4180	197	43
ENCFF650DWZ	K562	ZNF121	HepG2	2959575	15836	25000	25133	358	195
ENCFF651OAU	HepG2	TCF12	HepG2	2959575	15836	25000	13079	3196	113
ENCFF652DIB	A549	MAZ	HepG2	2959575	15836	25000	3642	192	37
ENCFF652ELW	HepG2	USF2	HepG2	2959575	15836	25000	7999	1127	63
ENCFF652FKO	HepG2	GABPA	HepG2	2959575	15836	25000	25528	4779	211
ENCFF652ZEN	K562	SFPQ	HepG2	2959575	15836	25000	237	1	1
ENCFF652ZZF	K562	HDAC2	HepG2	2959575	15836	25000	29967	1437	235
ENCFF653ABW	K562	ZNF511	HepG2	2959575	15836	25000	11622	402	107
ENCFF653DNY	K562	ZNF317	HepG2	2959575	15836	25000	13307	383	105
ENCFF656HFI	A549	PBX3	HepG2	2959575	15836	25000	9557	967	57
ENCFF656THP	K562	SNAPC5	HepG2	2959575	15836	25000	643	25	6
ENCFF656VUG	HepG2	HNRNPL	HepG2	2959575	15836	25000	24684	3159	214
ENCFF657CNH	HepG2	SYNCRIP	HepG2	2959575	15836	25000	33	0	0
ENCFF657ZXY	HepG2	ZNF207	HepG2	2959575	15836	25000	1388	104	12
ENCFF658HLG	A549	JUND	HepG2	2959575	15836	25000	21667	2229	160
ENCFF659FLZ	HepG2	GATAD2B	HepG2	2959575	15836	25000	18774	5493	133
ENCFF659PQJ	HepG2	DDIT3	HepG2	2959575	15836	25000	1860	526	8
ENCFF660DEP	K562	NCOA1	HepG2	2959575	15836	25000	13043	747	99
ENCFF661EUX	K562	RFX5	HepG2	2959575	15836	25000	2632	104	28
ENCFF661VXV	MCF-7	HDAC2	HepG2	2959575	15836	25000	20959	1431	154
ENCFF663KMO	HepG2	ZNF788	HepG2	2959575	15836	25000	26432	5199	201
ENCFF663PTR	HepG2	KLF15	HepG2	2959575	15836	25000	6361	620	36
ENCFF666ISN	HepG2	PRDM4	HepG2	2959575	15836	25000	2698	388	24
ENCFF666QVW	MCF-7	TARDBP	HepG2	2959575	15836	25000	9643	505	81
ENCFF667FDX	HepG2	TIGD6	HepG2	2959575	15836	25000	13817	1841	103
ENCFF667MEL	HepG2	ZNF609	HepG2	2959575	15836	25000	25049	7249	203
ENCFF668GIP	HepG2	PRDM10	HepG2	2959575	15836	25000	17894	4596	149
ENCFF669MJX	K562	HDAC1	HepG2	2959575	15836	25000	16397	583	137
ENCFF669MLA	HepG2	ZKSCAN5	HepG2	2959575	15836	25000	5118	1043	39
ENCFF669RAT	A549	TP63	HepG2	2959575	15836	25000	3026	425	25
ENCFF669RLC	K562	NUFIP1	HepG2	2959575	15836	25000	2417	177	22
ENCFF669TCB	HepG2	ZNF7	HepG2	2959575	15836	25000	8201	1151	55
ENCFF669UYG	A549	CHD4	HepG2	2959575	15836	25000	3137	263	27
