ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Total_Bin_Size	Enh_Bin_Size	Rand_Bind_Size	TotalPeaks	PeakOverlap	PeakOverlap_Rand
ENCFF458PBB	HepG2	MAFK	A549	2959575	18142	25000	46307	1532	409
ENCFF458VJS	HepG2	TRIM22	A549	2959575	18142	25000	1261	28	13
ENCFF460DRP	HepG2	ZSCAN25	A549	2959575	18142	25000	20244	5099	140
ENCFF462RVE	HepG2	ZNF782	A549	2959575	18142	25000	11696	3833	83
ENCFF463GXC	HepG2	ATF6	A549	2959575	18142	25000	5168	1702	44
ENCFF463QUS	HepG2	HNRNPLL	A549	2959575	18142	25000	27354	8452	217
ENCFF464GFC	MCF-7	SPDEF	A549	2959575	18142	25000	22791	4460	169
ENCFF464WKR	HepG2	ZNF597	A549	2959575	18142	25000	1368	597	9
ENCFF466PKS	K562	ZNF766	A549	2959575	18142	25000	27026	4141	223
ENCFF467WXB	HepG2	SP140L	A549	2959575	18142	25000	6804	1851	64
ENCFF468WZL	HepG2	ZNF530	A549	2959575	18142	25000	1826	737	8
ENCFF469DNJ	A549	RNF2	A549	2959575	18142	25000	4492	634	35
ENCFF469JVY	HepG2	DNMT3B	A549	2959575	18142	25000	9533	2912	74
ENCFF470CSE	K562	CBX1	A549	2959575	18142	25000	14600	3970	103
ENCFF472DLA	HepG2	XBP1	A549	2959575	18142	25000	3996	1552	29
ENCFF473NCJ	K562	RERE	A549	2959575	18142	25000	3007	820	18
ENCFF473UHQ	MCF-7	PAX8	A549	2959575	18142	25000	2663	190	14
ENCFF475HLY	HepG2	TEF	A549	2959575	18142	25000	7952	2346	66
ENCFF477JRZ	HepG2	STAG1	A549	2959575	18142	25000	55855	3682	493
ENCFF477OUI	HepG2	ARID5B	A549	2959575	18142	25000	58736	8171	496
ENCFF478LQC	K562	MTA2	A549	2959575	18142	25000	14735	1343	105
ENCFF478MAJ	K562	MTF1	A549	2959575	18142	25000	1841	244	15
ENCFF479SOJ	K562	RB1	A549	2959575	18142	25000	24353	6836	222
ENCFF480XAU	MCF-7	HDGF	A549	2959575	18142	25000	2232	293	15
ENCFF481VPQ	HepG2	YEATS2	A549	2959575	18142	25000	21210	6368	174
ENCFF482BEV	HepG2	ATF5	A549	2959575	18142	25000	5721	2030	54
ENCFF482JEG	HepG2	NFATC3	A549	2959575	18142	25000	6610	2249	35
ENCFF482QHM	HepG2	ZBTB39	A549	2959575	18142	25000	9856	2630	77
ENCFF482XKY	HepG2	ZNF781	A549	2959575	18142	25000	12724	3807	109
ENCFF485CTI	HepG2	DR1	A549	2959575	18142	25000	12479	4862	104
ENCFF485SII	HepG2	POLR2G	A549	2959575	18142	25000	39814	10062	334
ENCFF486BXB	A549	SREBF1	A549	2959575	18142	25000	2486	1209	22
ENCFF486IUH	A549	ELK1	A549	2959575	18142	25000	443	256	5
ENCFF486LNN	HepG2	CBX5	A549	2959575	18142	25000	18394	4387	156
ENCFF486MHG	HepG2	PRDM15	A549	2959575	18142	25000	12589	3676	82
ENCFF486PIE	HepG2	ZNF333	A549	2959575	18142	25000	10992	3779	85
ENCFF488DML	HepG2	ELF4	A549	2959575	18142	25000	10824	3590	82
ENCFF488OTN	K562	KLF16	A549	2959575	18142	25000	17866	1513	159
ENCFF488VNT	MCF-7	SUZ12	A549	2959575	18142	25000	5161	915	35
ENCFF489IWB	MCF-7	NFIB	A549	2959575	18142	25000	22217	2648	169
ENCFF489SJO	HepG2	NFIL3	A549	2959575	18142	25000	40165	5397	325
ENCFF490TYP	HepG2	HMGA1	A549	2959575	18142	25000	133	29	0
ENCFF491EEI	K562	FOXP1	A549	2959575	18142	25000	12571	3963	115
ENCFF491UBF	K562	PTRF	A549	2959575	18142	25000	3929	342	33
ENCFF492BXK	HepG2	ARID4B	A549	2959575	18142	25000	52076	10801	432
ENCFF492FGH	HepG2	MTERF2	A549	2959575	18142	25000	9099	3170	83
ENCFF493DXA	K562	MAFG	A549	2959575	18142	25000	41965	1793	365
ENCFF493LZB	K562	ZNF695	A549	2959575	18142	25000	1697	398	17
ENCFF493UFO	HepG2	MED1	A549	2959575	18142	25000	42869	8193	335
ENCFF494FXL	HepG2	KLF13	A549	2959575	18142	25000	5056	1781	38
ENCFF495BPY	K562	ZHX1	A549	2959575	18142	25000	3399	1235	18
ENCFF496HIK	HepG2	ZNF646	A549	2959575	18142	25000	11477	1751	96
ENCFF496PIQ	K562	GTF3C2	A549	2959575	18142	25000	2052	344	16
ENCFF496SMN	HepG2	PCBP1	A549	2959575	18142	25000	11643	3410	84
ENCFF496YJC	K562	BCLAF1	A549	2959575	18142	25000	2094	689	14
ENCFF497ISV	K562	GATA2	A549	2959575	18142	25000	11454	740	90
ENCFF497OQD	K562	FOXA1	A549	2959575	18142	25000	1013	93	8
ENCFF497RWP	HepG2	ZNF707	A549	2959575	18142	25000	6206	2082	38
ENCFF497SIC	HepG2	FOSL1	A549	2959575	18142	25000	8687	2173	56
ENCFF499KOY	HepG2	ZBTB43	A549	2959575	18142	25000	18049	4602	155
ENCFF500BWO	K562	PURB	A549	2959575	18142	25000	381	36	5
ENCFF501HSY	HepG2	ZNF75D	A549	2959575	18142	25000	2464	865	21
ENCFF501XJP	K562	TEAD4	A549	2959575	18142	25000	35992	3623	295
ENCFF502QZR	HepG2	MTF1	A549	2959575	18142	25000	4319	1687	37
ENCFF502SCY	HepG2	CC2D1A	A549	2959575	18142	25000	4458	1263	33
ENCFF503IOR	HepG2	TRAFD1	A549	2959575	18142	25000	5505	1603	44
ENCFF503UTF	HepG2	ZNF563	A549	2959575	18142	25000	19893	6604	165
ENCFF504CCV	HepG2	CCAR2	A549	2959575	18142	25000	2666	743	18
ENCFF505AEY	HepG2	ZSCAN20	A549	2959575	18142	25000	10225	3646	74
ENCFF505INE	K562	DMTF1	A549	2959575	18142	25000	5159	1668	52
ENCFF505RNR	K562	HNRNPK	A549	2959575	18142	25000	12337	2463	97
ENCFF507JZI	A549	NR5A2	A549	2959575	18142	25000	21312	7228	149
ENCFF507RLU	A549	EHF	A549	2959575	18142	25000	6251	3226	37
ENCFF509GED	HepG2	SMYD3	A549	2959575	18142	25000	11985	3162	104
ENCFF509LCC	HepG2	NONO	A549	2959575	18142	25000	21037	8472	151
ENCFF509ZLE	K562	GATA1	A549	2959575	18142	25000	4602	369	41
ENCFF510QJE	HepG2	MBD1	A549	2959575	18142	25000	13996	3519	108
ENCFF510SAT	HepG2	NR5A1	A549	2959575	18142	25000	29361	3721	234
ENCFF511SKA	A549	SMC3	A549	2959575	18142	25000	40216	5440	348
ENCFF514IUU	HepG2	ZNF770	A549	2959575	18142	25000	44115	6229	364
ENCFF515GUE	K562	CHAMP1	A549	2959575	18142	25000	12923	1161	102
ENCFF515LWL	K562	ZNF217	A549	2959575	18142	25000	544	113	4
ENCFF516ZWP	K562	FOXK1	A549	2959575	18142	25000	7651	2139	67
ENCFF517FAL	HepG2	HMG20B	A549	2959575	18142	25000	13132	2783	111
ENCFF517TKD	A549	GATA3	A549	2959575	18142	25000	23088	8221	200
ENCFF518EGY	K562	ELF4	A549	2959575	18142	25000	9973	3576	72
ENCFF518SJY	K562	IFI16	A549	2959575	18142	25000	1570	183	15
ENCFF518ZKO	HepG2	ZNF350	A549	2959575	18142	25000	27017	7057	202
ENCFF519CXF	K562	CTCF	A549	2959575	18142	25000	49773	2204	467
ENCFF519NHL	HepG2	ZFP90	A549	2959575	18142	25000	17816	5039	109
ENCFF519VZH	MCF-7	FOS	A549	2959575	18142	25000	57105	4175	473
ENCFF520POQ	A549	ATOH8	A549	2959575	18142	25000	7015	3547	52
ENCFF521AKL	HepG2	EZH2	A549	2959575	18142	25000	5934	188	47
ENCFF522HZT	K562	CBX8	A549	2959575	18142	25000	4034	50	41
ENCFF524CCS	HepG2	ZNF382	A549	2959575	18142	25000	366	20	1
ENCFF524ZER	K562	MGA	A549	2959575	18142	25000	33606	5509	286
ENCFF525EGX	A549	RAD21	A549	2959575	18142	25000	56127	8739	487
ENCFF525SCQ	HepG2	REXO4	A549	2959575	18142	25000	3037	1165	16
ENCFF525XXS	K562	KHSRP	A549	2959575	18142	25000	4099	707	34
ENCFF527MLG	K562	TRIM24	A549	2959575	18142	25000	31852	3593	269
ENCFF528IDR	K562	ARID4B	A549	2959575	18142	25000	5276	1494	39
ENCFF528SIV	K562	ZC3H11A	A549	2959575	18142	25000	2493	628	19
ENCFF529NGU	HepG2	HMGXB4	A549	2959575	18142	25000	31084	7630	250
ENCFF532IPJ	MCF-7	NFRKB	A549	2959575	18142	25000	821	4	10
ENCFF532RTY	HepG2	NR3C1	A549	2959575	18142	25000	194	109	1
ENCFF532VPN	K562	CREBBP	A549	2959575	18142	25000	800	24	9
ENCFF535BYF	HepG2	ZNF577	A549	2959575	18142	25000	1960	847	13
ENCFF536DJU	HepG2	ARID3A	A549	2959575	18142	25000	22111	2880	163
ENCFF536WBT	K562	RAD51	A549	2959575	18142	25000	16159	1966	137
ENCFF536WWR	MCF-7	KLF4	A549	2959575	18142	25000	9356	1782	80
ENCFF537HHU	K562	ZSCAN32	A549	2959575	18142	25000	4499	894	40
ENCFF537RNU	K562	SAFB	A549	2959575	18142	25000	6179	2122	66
ENCFF538ACI	K562	RBFOX2	A549	2959575	18142	25000	50598	10153	372
ENCFF540QPM	K562	XRCC4	A549	2959575	18142	25000	31	5	0
ENCFF541FQS	HepG2	ZNF326	A549	2959575	18142	25000	1845	388	10
ENCFF542HJS	K562	DPF2	A549	2959575	18142	25000	48536	5256	399
ENCFF542SUS	HepG2	REL	A549	2959575	18142	25000	9326	3486	69
ENCFF543CJD	HepG2	ZNF48	A549	2959575	18142	25000	34588	8607	292
ENCFF543GET	K562	CBFA2T2	A549	2959575	18142	25000	29834	1799	235
ENCFF544WSX	HepG2	DBP	A549	2959575	18142	25000	5100	1953	29
ENCFF545WAL	K562	ZNF318	A549	2959575	18142	25000	1175	77	11
ENCFF546OSE	HepG2	MEIS1	A549	2959575	18142	25000	17724	4573	129
ENCFF548ZQR	HepG2	FOXJ3	A549	2959575	18142	25000	21134	3639	175
ENCFF549NPY	K562	ZFPM2	A549	2959575	18142	25000	2429	752	21
ENCFF550VES	HepG2	ZNF574	A549	2959575	18142	25000	36374	8723	260
ENCFF551CCD	HepG2	MBD4	A549	2959575	18142	25000	5286	594	40
ENCFF551WCN	HepG2	NACC2	A549	2959575	18142	25000	18088	4210	145
ENCFF552XOP	HepG2	JDP2	A549	2959575	18142	25000	1733	739	11
ENCFF553IUR	K562	ASH1L	A549	2959575	18142	25000	6139	1688	43
ENCFF554KYQ	HepG2	SNAPC5	A549	2959575	18142	25000	7111	2342	54
ENCFF555IKI	K562	KAT7	A549	2959575	18142	25000	14382	4554	140
ENCFF556EWI	HepG2	U2AF2	A549	2959575	18142	25000	3132	1076	26
ENCFF556SMM	K562	ATF3	A549	2959575	18142	25000	57646	4676	487
ENCFF559MTF	K562	MXD1	A549	2959575	18142	25000	3076	1175	35
ENCFF560NWT	HepG2	ZSCAN30	A549	2959575	18142	25000	6115	2110	49
ENCFF560UGR	K562	ZKSCAN1	A549	2959575	18142	25000	13649	2390	114
ENCFF561XGT	HepG2	NFIA	A549	2959575	18142	25000	28897	4100	229
ENCFF562XKK	K562	MIER1	A549	2959575	18142	25000	8024	1144	75
ENCFF562YSV	HepG2	JUND	A549	2959575	18142	25000	41549	3182	346
ENCFF563KSY	HepG2	MIER3	A549	2959575	18142	25000	21908	4892	186
ENCFF563MHZ	MCF-7	FOXM1	A549	2959575	18142	25000	9344	1690	76
ENCFF563WUP	K562	TOE1	A549	2959575	18142	25000	21468	4587	169
ENCFF563ZJM	K562	KLF6	A549	2959575	18142	25000	7763	1710	80
ENCFF564KIU	K562	GTF2E2	A549	2959575	18142	25000	16083	5226	113
ENCFF564QOL	K562	TARDBP	A549	2959575	18142	25000	8564	3017	74
ENCFF565XMS	MCF-7	DDX20	A549	2959575	18142	25000	2321	753	12
ENCFF566CTX	K562	MYC	A549	2959575	18142	25000	14750	4948	134
ENCFF566KDV	MCF-7	ZNF592	A549	2959575	18142	25000	531	120	5
ENCFF566PBY	HepG2	CBX1	A549	2959575	18142	25000	9740	3350	66
ENCFF566PRZ	K562	EGR1	A549	2959575	18142	25000	42532	7594	348
ENCFF567CJH	A549	YY1	A549	2959575	18142	25000	17136	7433	128
ENCFF567CPM	K562	FOXJ3	A549	2959575	18142	25000	1485	152	11
ENCFF567JIZ	HepG2	PPARG	A549	2959575	18142	25000	25651	4384	196
ENCFF567KLR	A549	NR3C1	A549	2959575	18142	25000	7929	2836	44
ENCFF567QWP	HepG2	FOXM1	A549	2959575	18142	25000	2570	1076	21
ENCFF569JWM	MCF-7	PML	A549	2959575	18142	25000	11625	4995	85
ENCFF569TJP	K562	ZNF239	A549	2959575	18142	25000	6419	827	47
ENCFF569ZCY	MCF-7	JUND	A549	2959575	18142	25000	14660	3158	101
ENCFF571VYR	MCF-7	SREBF1	A549	2959575	18142	25000	7842	1160	63
ENCFF574LUU	HepG2	KDM5A	A549	2959575	18142	25000	16182	6618	116
ENCFF576UBB	MCF-7	CSDE1	A549	2959575	18142	25000	919	103	15
ENCFF577LSK	K562	BRF1	A549	2959575	18142	25000	214	26	1
ENCFF581GZR	HepG2	ZNF687	A549	2959575	18142	25000	84561	14353	664
ENCFF581MLB	K562	FUS	A549	2959575	18142	25000	2914	1353	23
ENCFF582HAZ	HepG2	LIN54	A549	2959575	18142	25000	40149	9528	329
ENCFF583XAW	K562	MCM3	A549	2959575	18142	25000	1791	59	22
ENCFF583ZWV	HepG2	ZC3H13	A549	2959575	18142	25000	17457	4867	129
ENCFF584QFY	K562	ETV6	A549	2959575	18142	25000	2511	589	18
ENCFF585SZT	HepG2	ATAD3A	A549	2959575	18142	25000	1849	731	25
ENCFF587BZB	MCF-7	CHD1	A549	2959575	18142	25000	9926	4454	75
ENCFF588CXX	K562	ZBTB9	A549	2959575	18142	25000	14802	3823	133
ENCFF588GNU	K562	CEBPZ	A549	2959575	18142	25000	1498	406	10
ENCFF588QRH	K562	ESRRA	A549	2959575	18142	25000	29547	5068	232
ENCFF588WBI	HepG2	ARNTL	A549	2959575	18142	25000	20385	5322	169
ENCFF589GHP	HepG2	MIER2	A549	2959575	18142	25000	15988	2736	137
ENCFF591XXC	HepG2	SP2	A549	2959575	18142	25000	879	365	2
ENCFF592DOR	HepG2	ZBTB20	A549	2959575	18142	25000	18795	4699	154
ENCFF592NJN	K562	TFE3	A549	2959575	18142	25000	22693	1103	200
ENCFF593EOW	A549	USF2	A549	2959575	18142	25000	11932	2724	90
ENCFF593ZJA	A549	ZBTB33	A549	2959575	18142	25000	11320	5636	88
ENCFF594DAV	HepG2	ZSCAN12	A549	2959575	18142	25000	6690	2405	59
ENCFF594JNI	HepG2	ZUFSP	A549	2959575	18142	25000	544	172	4
ENCFF594YBN	MCF-7	CLOCK	A549	2959575	18142	25000	7440	2089	56
ENCFF595TJC	HepG2	KDM5B	A549	2959575	18142	25000	28654	8080	226
ENCFF596HNP	K562	ZNF143	A549	2959575	18142	25000	7614	2213	59
ENCFF598BZD	A549	MYC	A549	2959575	18142	25000	9505	4842	79
ENCFF598CBU	HepG2	DMTF1	A549	2959575	18142	25000	3762	1336	27
ENCFF598QRD	HepG2	CBX2	A549	2959575	18142	25000	2674	170	17
ENCFF598VGY	K562	STAT6	A549	2959575	18142	25000	5822	1591	54
ENCFF599CBB	K562	RLF	A549	2959575	18142	25000	10657	2945	93
ENCFF599FYT	MCF-7	CREB1	A549	2959575	18142	25000	41640	5269	334
ENCFF599KZZ	HepG2	MXI1	A549	2959575	18142	25000	25419	7202	207
ENCFF600JNK	HepG2	ELF3	A549	2959575	18142	25000	39395	7487	313
ENCFF600KEF	K562	BMI1	A549	2959575	18142	25000	2855	501	28
ENCFF601LMD	K562	HOMEZ	A549	2959575	18142	25000	2449	606	26
ENCFF603EAX	K562	MYNN	A549	2959575	18142	25000	942	113	11
ENCFF603NUV	HepG2	E2F8	A549	2959575	18142	25000	31348	7872	255
ENCFF603PUS	HepG2	EGR1	A549	2959575	18142	25000	41008	9913	321
ENCFF604LXR	K562	ETV5	A549	2959575	18142	25000	17026	4626	125
ENCFF604RBX	K562	ZNF354C	A549	2959575	18142	25000	5614	237	61
ENCFF604THW	HepG2	ZNF121	A549	2959575	18142	25000	33609	3941	278
ENCFF605GXY	HepG2	FOXK1	A549	2959575	18142	25000	26587	5697	220
ENCFF609HVM	MCF-7	ZNF687	A549	2959575	18142	25000	18658	4557	128
ENCFF610WQK	HepG2	BORCS8-MEF2B	A549	2959575	18142	25000	21931	5914	181
ENCFF611FIV	HepG2	NFIC	A549	2959575	18142	25000	17257	2563	124
ENCFF611FTI	K562	HDAC8	A549	2959575	18142	25000	2101	432	24
ENCFF611WRQ	MCF-7	ZNF331	A549	2959575	18142	25000	2282	538	21
ENCFF612MNU	HepG2	ZNF511	A549	2959575	18142	25000	17924	4375	148
ENCFF612MQA	HepG2	ZNF260	A549	2959575	18142	25000	1501	528	11
ENCFF612NCS	HepG2	ZNF256	A549	2959575	18142	25000	7564	2622	50
ENCFF612ZUY	HepG2	CTCF	A549	2959575	18142	25000	43696	1360	377
ENCFF614IBI	K562	HLTF	A549	2959575	18142	25000	10577	2081	77
ENCFF615AKB	K562	HMGN3	A549	2959575	18142	25000	18214	6003	165
ENCFF615OJH	HepG2	SETDB1	A549	2959575	18142	25000	2486	399	21
ENCFF615SJG	HepG2	CCDC6	A549	2959575	18142	25000	18720	5694	160
ENCFF616FXO	HepG2	ZNF483	A549	2959575	18142	25000	16945	4855	133
ENCFF618JNX	MCF-7	SMARCA5	A549	2959575	18142	25000	11116	1901	73
ENCFF618JPG	HepG2	ZNF615	A549	2959575	18142	25000	6447	2077	54
ENCFF618NTX	HepG2	ZNF800	A549	2959575	18142	25000	19804	4831	144
ENCFF619GRL	HepG2	IRF3	A549	2959575	18142	25000	713	269	3
ENCFF620CHN	HepG2	DMAP1	A549	2959575	18142	25000	27583	8913	222
ENCFF620OUT	HepG2	NFE2L1	A549	2959575	18142	25000	4125	1470	29
ENCFF620YHG	HepG2	MTF2	A549	2959575	18142	25000	10487	2794	75
ENCFF621FPC	K562	HDGF	A549	2959575	18142	25000	10289	1758	74
ENCFF621IOC	HepG2	ZNF83	A549	2959575	18142	25000	6865	2328	43
ENCFF622FUC	HepG2	ZNF503	A549	2959575	18142	25000	18555	4618	141
ENCFF622GUA	HepG2	DNMT1	A549	2959575	18142	25000	8871	2737	69
ENCFF623COM	HepG2	ZNF644	A549	2959575	18142	25000	24206	2659	200
ENCFF623DVC	HepG2	ZNF331	A549	2959575	18142	25000	32591	6249	260
ENCFF623HZY	HepG2	ZNF558	A549	2959575	18142	25000	12778	4718	103
ENCFF624CRN	MCF-7	MAX	A549	2959575	18142	25000	38359	8447	293
ENCFF624HJF	HepG2	SREBF1	A549	2959575	18142	25000	2839	1052	28
ENCFF624JML	HepG2	ZNF146	A549	2959575	18142	25000	26439	1781	197
ENCFF624RGO	HepG2	ETV4	A549	2959575	18142	25000	21807	5349	164
ENCFF624TVT	HepG2	ZNF44	A549	2959575	18142	25000	9845	2952	66
ENCFF624UXU	HepG2	ZHX1	A549	2959575	18142	25000	14364	4274	103
ENCFF625DDW	HepG2	ZNF878	A549	2959575	18142	25000	15451	3877	106
ENCFF625QHR	K562	NEUROD1	A549	2959575	18142	25000	14167	3933	119
ENCFF625WYP	HepG2	RREB1	A549	2959575	18142	25000	22574	3634	189
ENCFF627BHP	HepG2	AGO1	A549	2959575	18142	25000	13446	3867	111
ENCFF627DJP	K562	POLR3A	A549	2959575	18142	25000	1460	124	15
ENCFF627DNU	HepG2	ZNF20	A549	2959575	18142	25000	4676	1884	36
ENCFF627PLM	K562	RCOR1	A549	2959575	18142	25000	45428	5057	365
ENCFF628ZKC	HepG2	ZNF451	A549	2959575	18142	25000	12847	4294	102
ENCFF629EAD	K562	ZNF41	A549	2959575	18142	25000	4869	861	40
ENCFF630HYZ	HepG2	KMT2B	A549	2959575	18142	25000	22040	6992	174
ENCFF632APE	HepG2	SMAD4	A549	2959575	18142	25000	44655	7339	363
ENCFF632NSF	HepG2	ZNF430	A549	2959575	18142	25000	22400	6277	163
ENCFF632PBR	HepG2	SKIL	A549	2959575	18142	25000	15851	3532	118
ENCFF634TZG	A549	HOXB5	A549	2959575	18142	25000	10528	5204	76
ENCFF635XBX	HepG2	PHF20	A549	2959575	18142	25000	17633	6497	147
ENCFF637PFI	K562	MYBL2	A549	2959575	18142	25000	4916	800	32
ENCFF637SIR	K562	IKZF1	A549	2959575	18142	25000	47714	5592	358
ENCFF639APT	HepG2	ARHGAP35	A549	2959575	18142	25000	10186	3618	73
ENCFF641ZFM	A549	HOXB13	A549	2959575	18142	25000	8246	4235	49
ENCFF642BLI	HepG2	HIC2	A549	2959575	18142	25000	18030	3589	143
ENCFF642XRH	HepG2	PCBP2	A549	2959575	18142	25000	3960	442	33
ENCFF642ZYO	K562	CCNT2	A549	2959575	18142	25000	22028	6427	178
ENCFF643AUL	K562	ZNF639	A549	2959575	18142	25000	26486	6747	241
ENCFF643FQU	HepG2	ZBTB1	A549	2959575	18142	25000	1930	755	14
ENCFF643LFY	HepG2	SIX4	A549	2959575	18142	25000	13846	3071	124
ENCFF643XUN	HepG2	FBXL19	A549	2959575	18142	25000	14036	4001	111
ENCFF644EPI	HepG2	KMT2A	A549	2959575	18142	25000	23021	7075	169
ENCFF645BZY	HepG2	ZNF784	A549	2959575	18142	25000	14713	4592	118
ENCFF645IVF	K562	CHCHD3	A549	2959575	18142	25000	2287	829	19
ENCFF645VCZ	HepG2	ZNF446	A549	2959575	18142	25000	9847	3773	75
ENCFF647CDO	HepG2	BRF2	A549	2959575	18142	25000	10803	3581	99
ENCFF647OBG	HepG2	MEIS2	A549	2959575	18142	25000	20927	5483	151
ENCFF647VJL	HepG2	HOXD1	A549	2959575	18142	25000	13894	4267	111
ENCFF648ORA	K562	ZNF281	A549	2959575	18142	25000	40325	5010	320
ENCFF648UJW	K562	CLOCK	A549	2959575	18142	25000	1934	350	22
ENCFF649UCX	K562	ZNF354B	A549	2959575	18142	25000	4180	446	43
ENCFF650DWZ	K562	ZNF121	A549	2959575	18142	25000	25133	890	195
ENCFF651OAU	HepG2	TCF12	A549	2959575	18142	25000	13079	3996	113
ENCFF652DIB	A549	MAZ	A549	2959575	18142	25000	3642	1868	37
ENCFF652ELW	HepG2	USF2	A549	2959575	18142	25000	7999	1293	63
ENCFF652FKO	HepG2	GABPA	A549	2959575	18142	25000	25528	5869	211
ENCFF652ZEN	K562	SFPQ	A549	2959575	18142	25000	237	43	1
ENCFF652ZZF	K562	HDAC2	A549	2959575	18142	25000	29967	4908	235
ENCFF653ABW	K562	ZNF511	A549	2959575	18142	25000	11622	3906	107
ENCFF653DNY	K562	ZNF317	A549	2959575	18142	25000	13307	1927	105
ENCFF656HFI	A549	PBX3	A549	2959575	18142	25000	9557	4626	57
ENCFF656THP	K562	SNAPC5	A549	2959575	18142	25000	643	60	6
ENCFF656VUG	HepG2	HNRNPL	A549	2959575	18142	25000	24684	4950	214
ENCFF657CNH	HepG2	SYNCRIP	A549	2959575	18142	25000	33	2	0
ENCFF657ZXY	HepG2	ZNF207	A549	2959575	18142	25000	1388	123	12
ENCFF658HLG	A549	JUND	A549	2959575	18142	25000	21667	8530	160
ENCFF659FLZ	HepG2	GATAD2B	A549	2959575	18142	25000	18774	4518	133
ENCFF659PQJ	HepG2	DDIT3	A549	2959575	18142	25000	1860	602	8
ENCFF660DEP	K562	NCOA1	A549	2959575	18142	25000	13043	2619	99
ENCFF661EUX	K562	RFX5	A549	2959575	18142	25000	2632	566	28
ENCFF661VXV	MCF-7	HDAC2	A549	2959575	18142	25000	20959	3874	154
ENCFF663KMO	HepG2	ZNF788	A549	2959575	18142	25000	26432	6722	201
ENCFF663PTR	HepG2	KLF15	A549	2959575	18142	25000	6361	2592	36
ENCFF666ISN	HepG2	PRDM4	A549	2959575	18142	25000	2698	1048	24
ENCFF666QVW	MCF-7	TARDBP	A549	2959575	18142	25000	9643	2576	81
ENCFF667FDX	HepG2	TIGD6	A549	2959575	18142	25000	13817	4662	103
ENCFF667MEL	HepG2	ZNF609	A549	2959575	18142	25000	25049	5075	203
ENCFF668GIP	HepG2	PRDM10	A549	2959575	18142	25000	17894	4599	149
ENCFF669MJX	K562	HDAC1	A549	2959575	18142	25000	16397	5450	137
ENCFF669MLA	HepG2	ZKSCAN5	A549	2959575	18142	25000	5118	1278	39
ENCFF669RAT	A549	TP63	A549	2959575	18142	25000	3026	1342	25
ENCFF669RLC	K562	NUFIP1	A549	2959575	18142	25000	2417	564	22
ENCFF669TCB	HepG2	ZNF7	A549	2959575	18142	25000	8201	1016	55
ENCFF669UYG	A549	CHD4	A549	2959575	18142	25000	3137	828	27
ENCFF670IOD	HepG2	ZNF761	A549	2959575	18142	25000	16229	4829	115
ENCFF670KBU	HepG2	TSC22D1	A549	2959575	18142	25000	5606	1911	51
ENCFF670POK	K562	NBN	A549	2959575	18142	25000	19305	3882	159
ENCFF670RLH	K562	ZNF79	A549	2959575	18142	25000	3332	399	33
ENCFF670UIE	A549	HOXA7	A549	2959575	18142	25000	7595	2804	61
ENCFF671ZGP	K562	HES1	A549	2959575	18142	25000	9132	1294	81
ENCFF672NSF	MCF-7	CEBPG	A549	2959575	18142	25000	15329	920	115
ENCFF672PJF	K562	ZNF232	A549	2959575	18142	25000	4645	1525	38
ENCFF672RKS	HepG2	PBX3	A549	2959575	18142	25000	4247	1767	32
ENCFF672ZEZ	HepG2	ZNF747	A549	2959575	18142	25000	16469	4918	114
ENCFF672ZQW	K562	HMBOX1	A549	2959575	18142	25000	29353	1973	271
ENCFF674BRV	HepG2	JRK	A549	2959575	18142	25000	15677	4202	121
ENCFF674KVR	K562	KLF1	A549	2959575	18142	25000	9096	2885	72
ENCFF674ZQI	K562	MCM7	A549	2959575	18142	25000	1926	84	18
ENCFF675SAG	MCF-7	ZNF507	A549	2959575	18142	25000	3025	583	19
ENCFF676NOU	HepG2	REPIN1	A549	2959575	18142	25000	25053	5974	187
ENCFF678IWM	HepG2	ZNF678	A549	2959575	18142	25000	7745	2875	63
ENCFF678TFE	K562	CTCFL	A549	2959575	18142	25000	12856	1940	118
ENCFF678TXX	K562	BACH1	A549	2959575	18142	25000	15766	2216	135
ENCFF679WUD	A549	TFCP2L1	A549	2959575	18142	25000	6739	3203	48
ENCFF680JFD	HepG2	TEAD2	A549	2959575	18142	25000	3292	1246	26
ENCFF680JMZ	MCF-7	REST	A549	2959575	18142	25000	10614	1310	76
ENCFF681MRC	A549	POLR2A	A549	2959575	18142	25000	19595	8937	141
ENCFF681YLP	K562	HBP1	A549	2959575	18142	25000	10272	1986	96
ENCFF682ESJ	HepG2	HSF1	A549	2959575	18142	25000	1383	308	13
ENCFF682NJA	HepG2	FUS	A549	2959575	18142	25000	7734	3467	70
ENCFF682RGC	HepG2	IKZF1	A549	2959575	18142	25000	1474	26	16
ENCFF682RGD	HepG2	PHF21A	A549	2959575	18142	25000	37385	7788	291
ENCFF683CTP	HepG2	ZNF124	A549	2959575	18142	25000	16028	4178	122
ENCFF683VTL	K562	ZNF24	A549	2959575	18142	25000	13089	1350	129
ENCFF683VXW	K562	ZBTB34	A549	2959575	18142	25000	1551	211	14
ENCFF683WRK	K562	E4F1	A549	2959575	18142	25000	35520	6905	274
ENCFF684UHQ	HepG2	HMGXB3	A549	2959575	18142	25000	16064	4294	122
ENCFF685HMV	MCF-7	CTCF	A549	2959575	18142	25000	65820	2556	566
ENCFF685UPN	HepG2	ZBTB34	A549	2959575	18142	25000	13881	3287	116
