ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Total_Bin_Size	Enh_Bin_Size	Rand_Bind_Size	TotalPeaks	PeakOverlap	PeakOverlap_Rand
ENCFF307UZC	K562	ZNF75A	K562	2959575	15496	25000	3927	1051	34
ENCFF308CTG	HepG2	ZNF384	K562	2959575	15496	25000	18436	1349	149
ENCFF308RXD	HepG2	ISL2	K562	2959575	15496	25000	29200	3030	244
ENCFF308STQ	HepG2	NRF1	K562	2959575	15496	25000	16492	2175	132
ENCFF308VAI	K562	ZBTB49	K562	2959575	15496	25000	2748	733	26
ENCFF309DMZ	K562	THRA	K562	2959575	15496	25000	1793	477	14
ENCFF310CCS	K562	USF1	K562	2959575	15496	25000	22400	3521	183
ENCFF310IDS	A549	CHD2	K562	2959575	15496	25000	3410	795	21
ENCFF310IWF	HepG2	ZNF564	K562	2959575	15496	25000	16839	2048	130
ENCFF310TQK	HepG2	BHLHA15	K562	2959575	15496	25000	7233	779	45
ENCFF312HBF	A549	BCL3	K562	2959575	15496	25000	24646	3242	163
ENCFF312YZB	HepG2	NCOA5	K562	2959575	15496	25000	1554	180	10
ENCFF313BSI	HepG2	ZNF18	K562	2959575	15496	25000	15802	2085	119
ENCFF313VEF	K562	MBD1	K562	2959575	15496	25000	3629	736	28
ENCFF314CDT	HepG2	TEAD3	K562	2959575	15496	25000	45716	4077	389
ENCFF314KET	HepG2	CREB1	K562	2959575	15496	25000	38741	2489	294
ENCFF317GWN	HepG2	RFXANK	K562	2959575	15496	25000	7712	1288	66
ENCFF318CUZ	HepG2	FOXO4	K562	2959575	15496	25000	12507	943	121
ENCFF318ZUN	K562	ZNF436	K562	2959575	15496	25000	2593	549	18
ENCFF320EKJ	HepG2	ZFP36L2	K562	2959575	15496	25000	3120	502	28
ENCFF320KEW	MCF-7	ZNF512B	K562	2959575	15496	25000	4866	376	33
ENCFF321LMQ	K562	NFRKB	K562	2959575	15496	25000	6944	2395	57
ENCFF321MKV	HepG2	ZNF10	K562	2959575	15496	25000	818	91	8
ENCFF321MWB	HepG2	ZNF235	K562	2959575	15496	25000	9883	1367	88
ENCFF321UQK	HepG2	SRSF1	K562	2959575	15496	25000	11216	1641	71
ENCFF322CXC	HepG2	RFXAP	K562	2959575	15496	25000	18793	2572	143
ENCFF322IPP	HepG2	ZNF879	K562	2959575	15496	25000	7696	1141	58
ENCFF322IVF	HepG2	ZNF501	K562	2959575	15496	25000	38092	4734	295
ENCFF324ELP	K562	CREM	K562	2959575	15496	25000	38567	9154	330
ENCFF326CIT	K562	UBTF	K562	2959575	15496	25000	19239	4354	151
ENCFF328ZJV	MCF-7	ZBTB11	K562	2959575	15496	25000	2547	425	15
ENCFF330EGV	K562	ERF	K562	2959575	15496	25000	2513	444	26
ENCFF330OCU	A549	CBX8	K562	2959575	15496	25000	2621	18	19
ENCFF330OKC	HepG2	CSRNP1	K562	2959575	15496	25000	16948	2334	123
ENCFF330SXS	HepG2	ZFP1	K562	2959575	15496	25000	12309	1720	106
ENCFF331BSI	HepG2	FOXO1	K562	2959575	15496	25000	25771	2622	210
ENCFF331QMY	HepG2	ZNF850	K562	2959575	15496	25000	5153	668	32
ENCFF332AZX	MCF-7	TCF7L2	K562	2959575	15496	25000	12000	659	92
ENCFF332FUE	HepG2	YBX1	K562	2959575	15496	25000	4651	29	43
ENCFF332MPQ	HepG2	ZNF839	K562	2959575	15496	25000	8063	1153	70
ENCFF333PIQ	HepG2	CAMTA2	K562	2959575	15496	25000	8133	1093	0
ENCFF335VOJ	K562	PYGO2	K562	2959575	15496	25000	2836	950	30
ENCFF335VPW	HepG2	POGK	K562	2959575	15496	25000	24431	3101	193
ENCFF335ZTU	K562	SMAD3	K562	2959575	15496	25000	2731	341	27
ENCFF338JHW	HepG2	HDAC6	K562	2959575	15496	25000	1074	152	5
ENCFF338YFQ	HepG2	SOX18	K562	2959575	15496	25000	7587	1112	51
ENCFF339BDC	MCF-7	ZBTB7B	K562	2959575	15496	25000	7283	710	66
ENCFF339GYF	HepG2	ZGPAT	K562	2959575	15496	25000	45317	5249	355
ENCFF339ZPY	HepG2	SMAD9	K562	2959575	15496	25000	5143	801	32
ENCFF340TNC	HepG2	ZNF556	K562	2959575	15496	25000	20025	2630	154
ENCFF340VOQ	HepG2	TFDP2	K562	2959575	15496	25000	22536	3158	195
ENCFF341CNM	K562	NFXL1	K562	2959575	15496	25000	4629	721	39
ENCFF341HVV	A549	CBX2	K562	2959575	15496	25000	98	12	0
ENCFF342ETP	HepG2	SP110	K562	2959575	15496	25000	4064	595	44
ENCFF342NSW	MCF-7	NCOA3	K562	2959575	15496	25000	6837	401	48
ENCFF343BIK	A549	GABPA	K562	2959575	15496	25000	17257	2895	128
ENCFF344MKI	K562	ARID2	K562	2959575	15496	25000	11953	2326	97
ENCFF345BUG	K562	PBX2	K562	2959575	15496	25000	33043	5538	257
ENCFF345IHK	K562	ZNF589	K562	2959575	15496	25000	21004	7165	170
ENCFF346AOR	K562	ZBTB7A	K562	2959575	15496	25000	28750	5105	264
ENCFF347UBA	HepG2	SP5	K562	2959575	15496	25000	24936	2923	202
ENCFF348MDS	HepG2	AGO2	K562	2959575	15496	25000	44347	2365	352
ENCFF349MFA	HepG2	HNRNPUL1	K562	2959575	15496	25000	3578	357	22
ENCFF349OOT	HepG2	ZBTB38	K562	2959575	15496	25000	35883	3420	280
ENCFF349PJY	HepG2	ZNF24	K562	2959575	15496	25000	5596	755	41
ENCFF349VSP	K562	KAT2B	K562	2959575	15496	25000	757	339	12
ENCFF350CKI	HepG2	NR2F6	K562	2959575	15496	25000	31502	2355	263
ENCFF351COM	HepG2	MYRF	K562	2959575	15496	25000	5681	986	42
ENCFF352NGK	K562	ZNF785	K562	2959575	15496	25000	574	163	7
ENCFF353STA	HepG2	ZNF431	K562	2959575	15496	25000	13194	1763	107
ENCFF354VWZ	HepG2	POLR2A	K562	2959575	15496	25000	29652	3592	240
ENCFF356WOE	MCF-7	ZBTB33	K562	2959575	15496	25000	7744	384	60
ENCFF356ZVN	HepG2	HNF4A	K562	2959575	15496	25000	12589	944	102
ENCFF358INM	HepG2	TFE3	K562	2959575	15496	25000	23741	2893	182
ENCFF359DKY	HepG2	GRHL1	K562	2959575	15496	25000	191	50	1
ENCFF359ZQQ	K562	DMBX1	K562	2959575	15496	25000	19383	6361	160
ENCFF361JRX	HepG2	KDM4B	K562	2959575	15496	25000	12149	1796	105
ENCFF361NJR	HepG2	TCF7L2	K562	2959575	15496	25000	4167	178	33
ENCFF361PBY	HepG2	ZNF362	K562	2959575	15496	25000	25400	2402	219
ENCFF362JHQ	K562	TFDP1	K562	2959575	15496	25000	22986	7066	184
ENCFF362PMI	HepG2	ZNF274	K562	2959575	15496	25000	429	0	4
ENCFF362UGH	K562	JUNB	K562	2959575	15496	25000	15532	4556	147
