../../../output-cell/results/CLD_study_-_test_-_valid_-_model5_clkeep_K562-HepG2-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.93497
../../../output-cell/results/CLD_study_-_test_-_valid_-_model5_clkeep_K562-HepG2-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.93584
../../../output-cell/results/CLD_study_-_test_-_valid_-_model5_clkeep_K562-HepG2-MCF7_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.91308
../../../output-cell/results/CLD_study_-_test_-_valid_-_model5_clkeep_K562-HepG2-MCF7_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.92647
../../../output-cell/results/CLD_study_-_test_-_valid_-_model5_clkeep_K562-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.92453
../../../output-cell/results/CLD_study_-_test_-_valid_-_model5_clkeep_K562-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.92292
../../../output-cell/results/CLD_study_-_test_-_valid_-_model6_clkeep_HepG2-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.9158
../../../output-cell/results/CLD_study_-_test_-_valid_-_model6_clkeep_HepG2-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.91619
../../../output-cell/results/CLD_study_-_test_-_valid_-_model6_clkeep_K562-HepG2-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.932
../../../output-cell/results/CLD_study_-_test_-_valid_-_model6_clkeep_K562-HepG2-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.93456
../../../output-cell/results/CLD_study_-_test_-_valid_-_model6_clkeep_K562-HepG2-MCF7_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.91041
../../../output-cell/results/CLD_study_-_test_-_valid_-_model6_clkeep_K562-HepG2-MCF7_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.92605
../../../output-cell/results/CLD_study_-_test_-_valid_-_model6_clkeep_K562-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.92311
../../../output-cell/results/CLD_study_-_test_-_valid_-_model6_clkeep_K562-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.91958
../../../output-cell/results/CLD_study_-_test_-_valid_-_model7_clkeep_HepG2-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.91799
../../../output-cell/results/CLD_study_-_test_-_valid_-_model7_clkeep_HepG2-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.89666
../../../output-cell/results/CLD_study_-_test_-_valid_-_model7_clkeep_K562-HepG2-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.93066
../../../output-cell/results/CLD_study_-_test_-_valid_-_model7_clkeep_K562-HepG2-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.93016
../../../output-cell/results/CLD_study_-_test_-_valid_-_model7_clkeep_K562-HepG2-MCF7_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.90148
../../../output-cell/results/CLD_study_-_test_-_valid_-_model7_clkeep_K562-HepG2-MCF7_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.92476
../../../output-cell/results/CLD_study_-_test_-_valid_-_model7_clkeep_K562-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.92514
../../../output-cell/results/CLD_study_-_test_-_valid_-_model7_clkeep_K562-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.91772
